t,phase,profLeft,profRight,trimLeft,trimRight,cmdLeft,cmdRight,velLeft,velRight,x,y,heading
5.732,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.028,538.13,-96.511,0.34708
5.733,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.029,538.16,-96.499,0.34765
5.734,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.029,538.2,-96.486,0.34822
5.735,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.029,538.23,-96.474,0.34879
5.736,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.03,538.26,-96.461,0.34936
5.737,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.03,538.3,-96.449,0.34993
5.738,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.031,538.33,-96.436,0.3505
5.739,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.031,538.37,-96.424,0.35107
5.74,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.032,538.4,-96.411,0.35164
5.741,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.032,538.44,-96.399,0.35221
5.742,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.033,538.47,-96.386,0.35278
5.743,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.033,538.5,-96.373,0.35335
5.744,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.034,538.54,-96.361,0.35393
5.745,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.034,538.57,-96.348,0.3545
5.746,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.035,538.61,-96.335,0.35507
5.747,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.035,538.64,-96.323,0.35564
5.748,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.036,538.68,-96.31,0.35621
5.749,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.036,538.71,-96.297,0.35678
5.75,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.037,538.74,-96.284,0.35735
5.751,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.037,538.78,-96.272,0.35792
5.752,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.038,538.81,-96.259,0.35849
5.753,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.038,538.85,-96.246,0.35906
5.754,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.039,538.88,-96.233,0.35963
5.755,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.039,538.91,-96.22,0.3602
5.756,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.039,538.95,-96.207,0.36077
5.757,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.04,538.98,-96.194,0.36134
5.758,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.04,539.02,-96.182,0.36191
5.759,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.041,539.05,-96.169,0.36248
5.76,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.041,539.09,-96.156,0.36306
5.761,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.042,539.12,-96.143,0.36363
5.762,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.042,539.15,-96.13,0.3642
5.763,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.043,539.19,-96.117,0.36477
5.764,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.043,539.22,-96.104,0.36534
5.765,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.043,539.26,-96.091,0.36591
5.766,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.044,539.29,-96.077,0.36648
5.767,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.044,539.32,-96.064,0.36705
5.768,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.045,539.36,-96.051,0.36762
5.769,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.045,539.39,-96.038,0.36819
5.77,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.046,539.43,-96.025,0.36876
5.771,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.046,539.46,-96.012,0.36933
5.772,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.046,539.49,-95.999,0.3699
5.773,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.047,539.53,-95.985,0.37047
5.774,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.047,539.56,-95.972,0.37104
5.775,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.048,539.6,-95.959,0.37162
5.776,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.048,539.63,-95.946,0.37219
5.777,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.048,539.66,-95.932,0.37276
5.778,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.049,539.7,-95.919,0.37333
5.779,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.049,539.73,-95.906,0.3739
5.78,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.05,539.77,-95.892,0.37447
5.781,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.05,539.8,-95.879,0.37504
5.782,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.05,539.83,-95.866,0.37561
5.783,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.051,539.87,-95.852,0.37618
5.784,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.051,539.9,-95.839,0.37675
5.785,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.052,539.94,-95.825,0.37732
5.786,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.052,539.97,-95.812,0.37789
5.787,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.052,540,-95.798,0.37846
5.788,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.053,540.04,-95.785,0.37903
5.789,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.053,540.07,-95.771,0.37961
5.79,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.054,540.11,-95.758,0.38018
5.791,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.054,540.14,-95.744,0.38075
5.792,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.054,540.17,-95.731,0.38132
5.793,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.055,540.21,-95.717,0.38189
5.794,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.055,540.24,-95.703,0.38246
5.795,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.056,540.28,-95.69,0.38303
5.796,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.056,540.31,-95.676,0.3836
5.797,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.056,540.34,-95.662,0.38417
5.798,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.057,540.38,-95.649,0.38474
5.799,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.057,540.41,-95.635,0.38531
5.8,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.057,540.45,-95.621,0.38588
5.801,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.058,540.48,-95.607,0.38645
5.802,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.058,540.51,-95.594,0.38702
5.803,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.059,540.55,-95.58,0.3876
5.804,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.059,540.58,-95.566,0.38817
5.805,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.059,540.61,-95.552,0.38874
5.806,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.06,540.65,-95.538,0.38931
5.807,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.06,540.68,-95.525,0.38988
5.808,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.06,540.72,-95.511,0.39045
5.809,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.061,540.75,-95.497,0.39102
5.81,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.061,540.78,-95.483,0.39159
5.811,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.061,540.82,-95.469,0.39216
5.812,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.062,540.85,-95.455,0.39273
5.813,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.062,540.88,-95.441,0.3933
5.814,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.063,540.92,-95.427,0.39387
5.815,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.063,540.95,-95.413,0.39445
5.816,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.063,540.99,-95.399,0.39502
5.817,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.064,541.02,-95.385,0.39559
5.818,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.064,541.05,-95.371,0.39616
5.819,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.064,541.09,-95.357,0.39673
5.82,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.065,541.12,-95.342,0.3973
5.821,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.065,541.15,-95.328,0.39787
5.822,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.065,541.19,-95.314,0.39844
5.823,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.066,541.22,-95.3,0.39901
5.824,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.066,541.26,-95.286,0.39958
5.825,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.066,541.29,-95.271,0.40015
5.826,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.067,541.32,-95.257,0.40072
5.827,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.067,541.36,-95.243,0.40129
5.828,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.067,541.39,-95.229,0.40187
5.829,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.068,541.42,-95.214,0.40244
5.83,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.068,541.46,-95.2,0.40301
5.831,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.068,541.49,-95.186,0.40358
5.832,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.069,541.52,-95.171,0.40415
5.833,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.069,541.56,-95.157,0.40472
5.834,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.069,541.59,-95.143,0.40529
5.835,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.07,541.62,-95.128,0.40586
5.836,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.07,541.66,-95.114,0.40643
5.837,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.07,541.69,-95.099,0.407
5.838,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.07,541.73,-95.085,0.40757
5.839,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.071,541.76,-95.07,0.40815
5.84,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.071,541.79,-95.056,0.40872
5.841,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.071,541.83,-95.041,0.40929
5.842,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.072,541.86,-95.027,0.40986
5.843,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.072,541.89,-95.012,0.41043
5.844,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.072,541.93,-94.998,0.411
5.845,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.073,541.96,-94.983,0.41157
5.846,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.073,541.99,-94.968,0.41214
5.847,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.073,542.03,-94.954,0.41271
5.848,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.074,542.06,-94.939,0.41328
5.849,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.074,542.09,-94.924,0.41385
5.85,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.074,542.13,-94.91,0.41442
5.851,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.074,542.16,-94.895,0.415
5.852,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.075,542.19,-94.88,0.41557
5.853,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.075,542.23,-94.865,0.41614
5.854,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.075,542.26,-94.851,0.41671
5.855,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.076,542.29,-94.836,0.41728
5.856,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.076,542.33,-94.821,0.41785
5.857,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.076,542.36,-94.806,0.41842
5.858,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.077,542.39,-94.791,0.41899
5.859,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.077,542.43,-94.776,0.41956
5.86,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.077,542.46,-94.762,0.42013
5.861,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.077,542.49,-94.747,0.4207
5.862,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.078,542.53,-94.732,0.42128
5.863,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.078,542.56,-94.717,0.42185
5.864,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.078,542.59,-94.702,0.42242
5.865,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.079,542.63,-94.687,0.42299
5.866,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.079,542.66,-94.672,0.42356
5.867,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.079,542.69,-94.657,0.42413
5.868,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.079,542.73,-94.642,0.4247
5.869,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.08,542.76,-94.627,0.42527
5.87,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.08,542.79,-94.612,0.42584
5.871,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.08,542.83,-94.597,0.42641
5.872,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.08,542.86,-94.581,0.42699
5.873,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.081,542.89,-94.566,0.42756
5.874,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.081,542.93,-94.551,0.42813
5.875,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.081,542.96,-94.536,0.4287
5.876,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.082,542.99,-94.521,0.42927
5.877,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.082,543.03,-94.505,0.42984
5.878,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.082,543.06,-94.49,0.43041
5.879,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.082,543.09,-94.475,0.43098
5.88,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.083,543.13,-94.46,0.43155
5.881,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.083,543.16,-94.444,0.43212
5.882,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.083,543.19,-94.429,0.43269
5.883,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.083,543.23,-94.414,0.43327
5.884,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.084,543.26,-94.398,0.43384
5.885,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.084,543.29,-94.383,0.43441
5.886,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.084,543.33,-94.368,0.43498
5.887,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.084,543.36,-94.352,0.43555
5.888,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.085,543.39,-94.337,0.43612
5.889,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.085,543.43,-94.321,0.43669
5.89,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.085,543.46,-94.306,0.43726
5.891,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.085,543.49,-94.29,0.43783
5.892,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.086,543.52,-94.275,0.4384
5.893,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.086,543.56,-94.259,0.43898
5.894,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.086,543.59,-94.244,0.43955
5.895,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.086,543.62,-94.228,0.44012
5.896,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.087,543.66,-94.213,0.44069
5.897,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.087,543.69,-94.197,0.44126
5.898,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.087,543.72,-94.182,0.44183
5.899,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.087,543.76,-94.166,0.4424
5.9,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.088,543.79,-94.15,0.44297
5.901,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.088,543.82,-94.135,0.44354
5.902,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.088,543.86,-94.119,0.44411
5.903,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.088,543.89,-94.103,0.44469
5.904,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.089,543.92,-94.087,0.44526
5.905,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.089,543.95,-94.072,0.44583
5.906,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.089,543.99,-94.056,0.4464
5.907,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.089,544.02,-94.04,0.44697
5.908,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.09,544.05,-94.024,0.44754
5.909,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.09,544.09,-94.008,0.44811
5.91,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.09,544.12,-93.993,0.44868
5.911,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.09,544.15,-93.977,0.44925
5.912,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.09,544.18,-93.961,0.44982
5.913,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.091,544.22,-93.945,0.4504
5.914,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.091,544.25,-93.929,0.45097
5.915,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.091,544.28,-93.913,0.45154
5.916,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.091,544.32,-93.897,0.45211
5.917,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.092,544.35,-93.881,0.45268
5.918,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.092,544.38,-93.865,0.45325
5.919,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.092,544.41,-93.849,0.45382
5.92,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.092,544.45,-93.833,0.45439
5.921,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.092,544.48,-93.817,0.45496
5.922,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.093,544.51,-93.801,0.45553
5.923,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.093,544.55,-93.785,0.45611
5.924,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.093,544.58,-93.769,0.45668
5.925,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.093,544.61,-93.753,0.45725
5.926,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.094,544.64,-93.737,0.45782
5.927,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.094,544.68,-93.72,0.45839
5.928,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.094,544.71,-93.704,0.45896
5.929,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.094,544.74,-93.688,0.45953
5.93,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.094,544.78,-93.672,0.4601
5.931,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.095,544.81,-93.656,0.46067
5.932,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.095,544.84,-93.639,0.46125
5.933,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.095,544.87,-93.623,0.46182
5.934,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.095,544.91,-93.607,0.46239
5.935,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.095,544.94,-93.59,0.46296
5.936,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.096,544.97,-93.574,0.46353
5.937,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.096,545,-93.558,0.4641
5.938,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.096,545.04,-93.541,0.46467
5.939,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.096,545.07,-93.525,0.46524
5.94,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.096,545.1,-93.509,0.46581
5.941,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.097,545.14,-93.492,0.46638
5.942,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.097,545.17,-93.476,0.46696
5.943,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.097,545.2,-93.459,0.46753
5.944,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.097,545.23,-93.443,0.4681
5.945,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.097,545.27,-93.426,0.46867
5.946,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.098,545.3,-93.41,0.46924
5.947,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.098,545.33,-93.393,0.46981
5.948,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.098,545.36,-93.377,0.47038
5.949,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.098,545.4,-93.36,0.47095
5.95,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.098,545.43,-93.344,0.47152
5.951,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.099,545.46,-93.327,0.4721
5.952,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.099,545.49,-93.31,0.47267
5.953,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.099,545.53,-93.294,0.47324
5.954,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.099,545.56,-93.277,0.47381
5.955,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.099,545.59,-93.26,0.47438
5.956,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.1,545.62,-93.244,0.47495
5.957,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.1,545.66,-93.227,0.47552
5.958,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.1,545.69,-93.21,0.47609
5.959,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.1,545.72,-93.193,0.47666
5.96,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.1,545.75,-93.177,0.47724
5.961,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.101,545.79,-93.16,0.47781
5.962,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.101,545.82,-93.143,0.47838
5.963,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.101,545.85,-93.126,0.47895
5.964,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.101,545.88,-93.109,0.47952
5.965,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.101,545.92,-93.092,0.48009
5.966,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.101,545.95,-93.076,0.48066
5.967,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.102,545.98,-93.059,0.48123
5.968,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.102,546.01,-93.042,0.4818
5.969,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.102,546.05,-93.025,0.48238
5.97,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.102,546.08,-93.008,0.48295
5.971,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.102,546.11,-92.991,0.48352
5.972,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.102,546.14,-92.974,0.48409
5.973,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.103,546.17,-92.957,0.48466
5.974,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.103,546.21,-92.94,0.48523
5.975,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.103,546.24,-92.923,0.4858
5.976,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.103,546.27,-92.906,0.48637
5.977,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.103,546.3,-92.888,0.48694
5.978,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.104,546.34,-92.871,0.48752
5.979,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.104,546.37,-92.854,0.48809
5.98,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.104,546.4,-92.837,0.48866
5.981,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.104,546.43,-92.82,0.48923
5.982,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.104,546.47,-92.803,0.4898
5.983,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.104,546.5,-92.786,0.49037
5.984,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.105,546.53,-92.768,0.49094
5.985,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.105,546.56,-92.751,0.49151
5.986,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.105,546.59,-92.734,0.49208
5.987,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.105,546.63,-92.717,0.49266
5.988,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.105,546.66,-92.699,0.49323
5.989,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.105,546.69,-92.682,0.4938
5.99,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.106,546.72,-92.665,0.49437
5.991,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.106,546.76,-92.647,0.49494
5.992,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.106,546.79,-92.63,0.49551
5.993,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.106,546.82,-92.612,0.49608
5.994,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.106,546.85,-92.595,0.49665
5.995,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.106,546.88,-92.578,0.49722
5.996,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.107,546.92,-92.56,0.4978
5.997,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.107,546.95,-92.543,0.49837
5.998,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.107,546.98,-92.525,0.49894
5.999,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.107,547.01,-92.508,0.49951
6,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.107,547.04,-92.49,0.50008
6.001,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.107,547.08,-92.473,0.50065
6.002,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.107,547.11,-92.455,0.50122
6.003,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.108,547.14,-92.438,0.50179
6.004,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.108,547.17,-92.42,0.50236
6.005,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.108,547.2,-92.402,0.50294
6.006,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.108,547.24,-92.385,0.50351
6.007,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.108,547.27,-92.367,0.50408
6.008,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.108,547.3,-92.349,0.50465
6.009,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.109,547.33,-92.332,0.50522
6.01,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.109,547.36,-92.314,0.50579
6.011,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.109,547.4,-92.296,0.50636
6.012,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.109,547.43,-92.279,0.50693
6.013,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.109,547.46,-92.261,0.50751
6.014,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.109,547.49,-92.243,0.50808
6.015,hold,-76.8,76.8,0,0,-76.8,76.8,0,73.109,547.52,-92.225,0.50865
