t,phase,profLeft,profRight,trimLeft,trimRight,cmdLeft,cmdRight,velLeft,velRight,x,y,heading
1.226,hold,145.27,154.73,-0.17502,6.48,145.1,161.21,151.95,151.39,118.35,-3.8816,-0.046836
1.227,hold,145.27,154.73,-0.17502,6.48,145.1,161.21,151.95,151.4,118.5,-3.8887,-0.04684
1.228,hold,145.27,154.73,-0.17502,6.48,145.1,161.21,151.95,151.41,118.65,-3.8958,-0.046845
1.229,hold,145.27,154.73,-0.17502,6.48,145.1,161.21,151.95,151.42,118.8,-3.9029,-0.046849
1.23,hold,145.27,154.73,-0.17502,6.48,145.1,161.21,151.95,151.43,118.95,-3.91,-0.046853
1.231,hold,145.27,154.73,-0.17502,6.48,145.1,161.21,151.95,151.44,119.11,-3.9172,-0.046857
1.232,hold,145.27,154.73,-0.17502,6.48,145.1,161.21,151.95,151.45,119.26,-3.9243,-0.046861
1.233,hold,145.27,154.73,-0.17502,6.48,145.1,161.21,151.95,151.46,119.41,-3.9314,-0.046865
1.234,hold,145.27,154.73,-0.17502,6.48,145.1,161.21,151.96,151.47,119.56,-3.9385,-0.046869
1.235,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.96,151.47,119.71,-3.9456,-0.046872
1.236,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.95,151.48,119.86,-3.9527,-0.046876
1.237,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.94,151.49,120.02,-3.9598,-0.046879
1.238,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.93,151.5,120.17,-3.9669,-0.046883
1.239,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.92,151.51,120.32,-3.974,-0.046886
1.24,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.91,151.51,120.47,-3.9811,-0.046889
1.241,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.9,151.51,120.62,-3.9882,-0.046892
1.242,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.9,151.52,120.77,-3.9954,-0.046895
1.243,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.89,151.52,120.92,-4.0025,-0.046898
1.244,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.88,151.52,121.08,-4.0096,-0.046901
1.245,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.87,151.52,121.23,-4.0167,-0.046904
1.246,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.86,151.52,121.38,-4.0238,-0.046906
1.247,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.86,151.53,121.53,-4.0309,-0.046909
1.248,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.85,151.53,121.68,-4.038,-0.046911
1.249,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.84,151.53,121.83,-4.0451,-0.046914
1.25,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.83,151.53,121.99,-4.0523,-0.046916
1.251,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.82,151.53,122.14,-4.0594,-0.046918
1.252,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.82,151.54,122.29,-4.0665,-0.046921
1.253,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.81,151.54,122.44,-4.0736,-0.046923
1.254,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.8,151.54,122.59,-4.0807,-0.046925
1.255,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.79,151.54,122.74,-4.0878,-0.046927
1.256,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.78,151.54,122.89,-4.0949,-0.046929
1.257,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.78,151.55,123.05,-4.1021,-0.04693
1.258,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.77,151.55,123.2,-4.1092,-0.046932
1.259,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.76,151.55,123.35,-4.1163,-0.046934
1.26,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.75,151.55,123.5,-4.1234,-0.046935
1.261,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.75,151.55,123.65,-4.1305,-0.046937
1.262,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.74,151.55,123.8,-4.1376,-0.046938
1.263,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.73,151.56,123.95,-4.1447,-0.04694
1.264,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.72,151.56,124.11,-4.1519,-0.046941
1.265,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.71,151.56,124.26,-4.159,-0.046942
1.266,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.71,151.56,124.41,-4.1661,-0.046943
1.267,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.7,151.56,124.56,-4.1732,-0.046944
1.268,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.69,151.57,124.71,-4.1803,-0.046945
1.269,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.69,151.57,124.86,-4.1874,-0.046946
1.27,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.68,151.57,125.01,-4.1946,-0.046947
1.271,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.67,151.57,125.17,-4.2017,-0.046948
1.272,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.66,151.57,125.32,-4.2088,-0.046948
1.273,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.66,151.57,125.47,-4.2159,-0.046949
1.274,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.65,151.58,125.62,-4.223,-0.04695
1.275,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.64,151.58,125.77,-4.2301,-0.04695
1.276,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.63,151.58,125.92,-4.2372,-0.046951
1.277,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.63,151.58,126.07,-4.2444,-0.046951
1.278,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.62,151.58,126.23,-4.2515,-0.046951
1.279,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.61,151.59,126.38,-4.2586,-0.046951
1.28,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.61,151.59,126.53,-4.2657,-0.046952
1.281,hold,145.2,154.8,-2.0271,4.7798,143.18,159.58,151.6,151.59,126.68,-4.2728,-0.046952
1.282,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.59,151.59,126.83,-4.2799,-0.046952
1.283,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.59,151.59,126.98,-4.2871,-0.046952
1.284,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.59,151.59,127.13,-4.2942,-0.046952
1.285,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.59,151.6,127.29,-4.3013,-0.046952
1.286,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.59,151.6,127.44,-4.3084,-0.046952
1.287,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.6,151.6,127.59,-4.3155,-0.046952
1.288,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.6,151.61,127.74,-4.3226,-0.046951
1.289,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.6,151.62,127.89,-4.3297,-0.046951
1.29,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.6,151.63,128.04,-4.3369,-0.046951
1.291,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.6,151.64,128.2,-4.344,-0.046951
1.292,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.6,151.64,128.35,-4.3511,-0.04695
1.293,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.6,151.65,128.5,-4.3582,-0.04695
1.294,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.6,151.66,128.65,-4.3653,-0.04695
1.295,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.6,151.67,128.8,-4.3724,-0.046949
1.296,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.6,151.67,128.95,-4.3796,-0.046948
1.297,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.6,151.68,129.1,-4.3867,-0.046948
1.298,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.6,151.69,129.26,-4.3938,-0.046947
1.299,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.6,151.7,129.41,-4.4009,-0.046946
1.3,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.6,151.7,129.56,-4.408,-0.046946
1.301,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.6,151.71,129.71,-4.4151,-0.046945
1.302,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.6,151.72,129.86,-4.4223,-0.046944
1.303,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.61,151.73,130.01,-4.4294,-0.046943
1.304,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.61,151.73,130.16,-4.4365,-0.046942
1.305,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.61,151.74,130.32,-4.4436,-0.046941
1.306,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.61,151.75,130.47,-4.4507,-0.04694
1.307,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.61,151.76,130.62,-4.4578,-0.046939
1.308,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.61,151.76,130.77,-4.465,-0.046937
1.309,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.61,151.77,130.92,-4.4721,-0.046936
1.31,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.61,151.78,131.07,-4.4792,-0.046935
1.311,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.61,151.78,131.22,-4.4863,-0.046933
1.312,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.61,151.79,131.38,-4.4934,-0.046932
1.313,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.61,151.8,131.53,-4.5005,-0.046931
1.314,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.61,151.81,131.68,-4.5077,-0.046929
1.315,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.61,151.81,131.83,-4.5148,-0.046927
1.316,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.61,151.82,131.98,-4.5219,-0.046926
1.317,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.61,151.83,132.13,-4.529,-0.046924
1.318,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.61,151.83,132.29,-4.5361,-0.046922
1.319,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.61,151.84,132.44,-4.5432,-0.046921
1.32,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.61,151.85,132.59,-4.5504,-0.046919
1.321,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.62,151.85,132.74,-4.5575,-0.046917
1.322,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.62,151.86,132.89,-4.5646,-0.046915
1.323,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.62,151.87,133.04,-4.5717,-0.046913
1.324,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.62,151.87,133.2,-4.5788,-0.046911
1.325,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.62,151.88,133.35,-4.5859,-0.046909
1.326,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.62,151.89,133.5,-4.5931,-0.046907
1.327,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.62,151.89,133.65,-4.6002,-0.046905
1.328,hold,145.2,154.8,-0.35886,6.2866,144.84,161.08,151.62,151.9,133.8,-4.6073,-0.046903
1.329,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.62,151.91,133.95,-4.6144,-0.0469
1.33,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.61,151.91,134.1,-4.6215,-0.046898
1.331,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.6,151.92,134.26,-4.6286,-0.046896
1.332,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.6,151.93,134.41,-4.6358,-0.046893
1.333,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.59,151.93,134.56,-4.6429,-0.04689
1.334,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.58,151.93,134.71,-4.65,-0.046888
1.335,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.57,151.93,134.86,-4.6571,-0.046885
1.336,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.57,151.93,135.01,-4.6642,-0.046882
1.337,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.56,151.93,135.17,-4.6713,-0.046879
1.338,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.55,151.93,135.32,-4.6784,-0.046876
1.339,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.54,151.93,135.47,-4.6855,-0.046873
1.34,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.54,151.93,135.62,-4.6926,-0.04687
1.341,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.53,151.93,135.77,-4.6998,-0.046867
1.342,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.52,151.93,135.92,-4.7069,-0.046864
1.343,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.51,151.93,136.08,-4.714,-0.04686
1.344,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.51,151.93,136.23,-4.7211,-0.046857
1.345,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.5,151.93,136.38,-4.7282,-0.046854
1.346,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.49,151.93,136.53,-4.7353,-0.04685
1.347,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.49,151.93,136.68,-4.7424,-0.046847
1.348,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.48,151.93,136.83,-4.7495,-0.046843
1.349,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.47,151.93,136.98,-4.7566,-0.04684
1.35,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.46,151.92,137.14,-4.7637,-0.046836
1.351,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.46,151.92,137.29,-4.7708,-0.046833
1.352,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.45,151.92,137.44,-4.7779,-0.046829
1.353,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.44,151.92,137.59,-4.785,-0.046825
1.354,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.44,151.92,137.74,-4.7921,-0.046821
1.355,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.43,151.92,137.89,-4.7992,-0.046818
1.356,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.42,151.92,138.05,-4.8063,-0.046814
1.357,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.42,151.92,138.2,-4.8134,-0.04681
1.358,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.41,151.92,138.35,-4.8205,-0.046806
1.359,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.4,151.92,138.5,-4.8276,-0.046802
1.36,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.4,151.92,138.65,-4.8347,-0.046798
1.361,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.39,151.92,138.8,-4.8418,-0.046794
1.362,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.38,151.92,138.95,-4.8489,-0.046789
1.363,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.38,151.92,139.11,-4.856,-0.046785
1.364,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.37,151.92,139.26,-4.8631,-0.046781
1.365,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.36,151.92,139.41,-4.8701,-0.046776
1.366,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.36,151.92,139.56,-4.8772,-0.046772
1.367,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.35,151.92,139.71,-4.8843,-0.046768
1.368,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.34,151.92,139.86,-4.8914,-0.046763
1.369,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.34,151.92,140.01,-4.8985,-0.046759
1.37,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.33,151.92,140.17,-4.9056,-0.046754
1.371,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.32,151.91,140.32,-4.9127,-0.046749
1.372,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.32,151.91,140.47,-4.9198,-0.046745
1.373,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.31,151.91,140.62,-4.9268,-0.04674
1.374,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.3,151.91,140.77,-4.9339,-0.046735
1.375,hold,145.2,154.8,-2.1635,4.6068,143.04,159.4,151.3,151.91,140.92,-4.941,-0.046731
1.376,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.29,151.91,141.07,-4.9481,-0.046726
1.377,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.29,151.91,141.23,-4.9552,-0.046721
1.378,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.3,151.91,141.38,-4.9623,-0.046716
1.379,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.3,151.91,141.53,-4.9693,-0.046711
1.38,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.3,151.91,141.68,-4.9764,-0.046706
1.381,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.3,151.92,141.83,-4.9835,-0.046702
1.382,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.3,151.92,141.98,-4.9906,-0.046697
1.383,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.3,151.93,142.13,-4.9976,-0.046692
1.384,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.31,151.93,142.29,-5.0047,-0.046687
1.385,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.31,151.94,142.44,-5.0118,-0.046682
1.386,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.31,151.94,142.59,-5.0189,-0.046677
1.387,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.31,151.95,142.74,-5.0259,-0.046672
1.388,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.31,151.95,142.89,-5.033,-0.046667
1.389,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.32,151.96,143.04,-5.0401,-0.046662
1.39,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.32,151.97,143.19,-5.0472,-0.046657
1.391,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.32,151.97,143.35,-5.0542,-0.046652
1.392,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.32,151.98,143.5,-5.0613,-0.046647
1.393,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.32,151.98,143.65,-5.0684,-0.046642
1.394,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.32,151.99,143.8,-5.0755,-0.046637
1.395,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.33,151.99,143.95,-5.0825,-0.046631
1.396,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.33,152,144.1,-5.0896,-0.046626
1.397,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.33,152,144.26,-5.0967,-0.046621
1.398,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.33,152.01,144.41,-5.1037,-0.046616
1.399,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.33,152.01,144.56,-5.1108,-0.04661
1.4,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.33,152.02,144.71,-5.1179,-0.046605
1.401,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.34,152.02,144.86,-5.1249,-0.0466
1.402,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.34,152.03,145.01,-5.132,-0.046594
1.403,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.34,152.03,145.16,-5.1391,-0.046589
1.404,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.34,152.04,145.32,-5.1461,-0.046583
1.405,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.34,152.04,145.47,-5.1532,-0.046578
1.406,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.34,152.05,145.62,-5.1602,-0.046572
1.407,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.35,152.05,145.77,-5.1673,-0.046567
1.408,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.35,152.06,145.92,-5.1744,-0.046561
1.409,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.35,152.06,146.07,-5.1814,-0.046556
1.41,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.35,152.07,146.23,-5.1885,-0.04655
1.411,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.35,152.07,146.38,-5.1956,-0.046544
1.412,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.35,152.08,146.53,-5.2026,-0.046539
1.413,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.35,152.08,146.68,-5.2097,-0.046533
1.414,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.36,152.09,146.83,-5.2167,-0.046527
1.415,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.36,152.09,146.98,-5.2238,-0.046522
1.416,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.36,152.1,147.13,-5.2308,-0.046516
1.417,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.36,152.1,147.29,-5.2379,-0.04651
1.418,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.36,152.11,147.44,-5.2449,-0.046504
1.419,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.36,152.11,147.59,-5.252,-0.046498
1.42,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.37,152.12,147.74,-5.2591,-0.046492
1.421,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.37,152.12,147.89,-5.2661,-0.046487
1.422,hold,145.27,154.73,-0.45785,6.1269,144.82,160.85,151.37,152.13,148.04,-5.2732,-0.046481
1.423,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.37,152.13,148.2,-5.2802,-0.046475
1.424,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.36,152.13,148.35,-5.2873,-0.046469
1.425,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.35,152.14,148.5,-5.2943,-0.046463
1.426,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.34,152.14,148.65,-5.3014,-0.046456
1.427,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.34,152.15,148.8,-5.3084,-0.04645
1.428,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.33,152.15,148.95,-5.3154,-0.046444
1.429,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.32,152.15,149.1,-5.3225,-0.046437
1.43,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.31,152.15,149.26,-5.3295,-0.046431
1.431,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.3,152.15,149.41,-5.3366,-0.046424
1.432,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.3,152.14,149.56,-5.3436,-0.046417
1.433,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.29,152.14,149.71,-5.3507,-0.046411
1.434,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.28,152.14,149.86,-5.3577,-0.046404
1.435,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.27,152.14,150.01,-5.3647,-0.046397
1.436,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.26,152.14,150.17,-5.3718,-0.04639
1.437,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.26,152.14,150.32,-5.3788,-0.046383
1.438,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.25,152.14,150.47,-5.3858,-0.046376
1.439,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.24,152.14,150.62,-5.3929,-0.046369
1.44,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.23,152.14,150.77,-5.3999,-0.046362
1.441,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.22,152.14,150.92,-5.4069,-0.046355
1.442,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.22,152.14,151.07,-5.4139,-0.046348
1.443,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.21,152.14,151.23,-5.421,-0.046341
1.444,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.2,152.14,151.38,-5.428,-0.046333
1.445,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.19,152.14,151.53,-5.435,-0.046326
1.446,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.19,152.13,151.68,-5.442,-0.046319
1.447,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.18,152.13,151.83,-5.4491,-0.046311
1.448,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.17,152.13,151.98,-5.4561,-0.046304
1.449,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.16,152.13,152.14,-5.4631,-0.046296
1.45,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.16,152.13,152.29,-5.4701,-0.046289
1.451,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.15,152.13,152.44,-5.4771,-0.046281
1.452,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.14,152.13,152.59,-5.4842,-0.046273
1.453,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.13,152.13,152.74,-5.4912,-0.046265
1.454,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.13,152.13,152.89,-5.4982,-0.046258
1.455,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.12,152.13,153.04,-5.5052,-0.04625
1.456,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.11,152.13,153.2,-5.5122,-0.046242
1.457,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.11,152.13,153.35,-5.5192,-0.046234
1.458,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.1,152.13,153.5,-5.5262,-0.046226
1.459,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.09,152.13,153.65,-5.5332,-0.046218
1.46,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.08,152.12,153.8,-5.5402,-0.04621
1.461,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.08,152.12,153.95,-5.5472,-0.046201
1.462,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.07,152.12,154.1,-5.5542,-0.046193
1.463,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.06,152.12,154.26,-5.5612,-0.046185
1.464,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.06,152.12,154.41,-5.5682,-0.046176
1.465,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.05,152.12,154.56,-5.5752,-0.046168
1.466,hold,145.2,154.8,-2.5496,4.7722,142.65,159.57,151.04,152.12,154.71,-5.5822,-0.04616
